,index,name,year,year_prod,cum,investmentMillNOK,recoverable_oil,remaining_oil,oil_price_nom,oil_price_real,oil_price_real_l1,oil_price_real_l2,oil_price_real_l3,oil_price_real_l4,oil_price_real_l5,oil_price_real_l6,oil_price_real_l7,oil_price_real_l8,diff_oil_price,pos_price_diff,neg_price_diff,diff_oil_price_3yr,pos_diff_3yr,neg_diff_3yr,deflator,bond_index,init_year,tot.prod,producing_from,producing_to,approved_at,shutdown,investmentMillNOK_real,maxyear,producing_time,time_to_peak
99,112,BALDER,2000,4.018009999999999,5.02778,1426.0,68.9,11.1,28.495449199999996,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,1.3228101204117,13.228101204117,1e-07,10.681141671286,10.681141671286,1e-06,0.7340292758499999,1089.13,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,1942.70180620344,2005,9,14
100,113,BALDER,2001,3.88803,8.91581,3611.0,68.9,11.1,24.443891100000002,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,-0.6303663655795,1e-07,6.303663655795,13.778603428684,13.778603428684,1e-06,0.75789533722,1205.7,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,4764.51011460941,2005,10,14
101,114,BALDER,2002,3.4360699999999995,12.35188,1888.0,68.9,11.1,25.0232558,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,0.0246185029823,0.24618502982299997,1e-07,7.170622578145,7.170622578145,1e-06,0.75298305701,1328.32,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,2507.3605341095,2005,11,14
102,115,BALDER,2003,3.9494599999999997,16.30134,2149.0,68.9,11.1,28.8307031,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,0.40393025339550004,4.039302533955,1e-07,-2.018176092017,1e-06,2.018176092017,0.7550497453899999,1438.7,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,2846.17008762779,2005,12,14
103,116,BALDER,2004,6.04591,22.34725,1087.0,68.9,11.1,38.265,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,1.0533518381575,10.533518381575,1e-07,14.819005945353,14.819005945353,1e-06,0.78327904719,1516.6,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,1387.7557479669501,2005,13,14
104,117,BALDER,2005,6.9844100000000005,29.33166,725.0,68.9,11.1,54.5210895,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,1.7586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.8131569091399999,1546.51,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,891.5868411752961,2005,14,14
105,118,BALDER,2006,6.35232,35.68398,168.0,68.9,11.1,65.1440625,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,1.0095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,196.983504754795,2005,15,14
106,119,BALDER,2007,5.624140000000001,41.30812,786.0,68.9,11.1,72.38907840000002,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,0.596798389366799,5.96798389366799,1e-07,33.649612357186996,33.649612357186996,1e-06,0.90803283064,1689.14,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,865.6074686705009,2005,16,14
107,120,BALDER,2008,4.40917,45.717290000000006,35.0,68.9,11.1,97.2559728,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.3553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,36.562750109555296,2005,17,14
108,121,BALDER,2009,3.3132300000000003,49.03052,384.0,68.9,11.1,61.671264799999996,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,-3.7711874746623004,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.9833487352600001,1885.0,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,390.502358147102,2005,18,14
109,122,BALDER,2010,2.7263,51.756820000000005,376.0,68.9,11.1,79.49553359999999,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,1.7702299597529998,17.702299597529997,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,376.103897400337,2005,19,14
110,123,BALDER,2011,2.27037,54.027190000000004,1526.0,68.9,11.1,111.25559799999999,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,2.9856095089383,29.856095089383,1e-07,9.84651994028999,9.84651994028999,1e-06,1.03495856434,2219.45,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,1474.45516427331,2005,20,14
111,125,BALDER,2012,1.85727,55.88446,1438.0,68.9,11.1,111.651666666667,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,-0.00180357142833287,1e-07,0.0180357142833287,-1.9063102391233302,1e-06,1.9063102391233302,1.0452581614799998,2449.56,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,1375.7366868716,2005,21,14
112,127,BALDER,2013,1.925,57.809459999999994,2880.0,68.9,11.1,108.6375,10.86375,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,-0.301416666666667,1e-07,3.0141666666666698,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,2714.5290391966396,2005,22,14
113,128,BALDER,2014,2.2947900000000003,60.10425,,68.9,11.1,,,,,,,,,,,,,,,,,1.08005677216,2424.99,1991,64.23189,1999-10-02 00:00:00,,1996-02-02,,,2005,23,14
116,131,BLANE,2007,0.048639999999999996,0.048639999999999996,129.0,0.9,0.3,72.38907840000002,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,0.596798389366799,5.96798389366799,1e-07,33.649612357186996,33.649612357186996,1e-06,0.90803283064,1689.14,2007,0.78904,2007-09-12 00:00:00,,2005-07-01,,142.065347911571,2008,0,1
117,132,BLANE,2008,0.13942000000000002,0.18805999999999998,61.0,0.9,0.3,97.2559728,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.3553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,2007,0.78904,2007-09-12 00:00:00,,2005-07-01,,63.72365019093921,2008,1,1
118,133,BLANE,2009,0.11567999999999999,0.30374,3.0,0.9,0.3,61.671264799999996,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,-3.7711874746623004,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.9833487352600001,1885.0,2007,0.78904,2007-09-12 00:00:00,,2005-07-01,,3.05079967302423,2008,2,1
119,134,BLANE,2010,0.09402999999999999,0.39776999999999996,-3.0,0.9,0.3,79.49553359999999,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,1.7702299597529998,17.702299597529997,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,2007,0.78904,2007-09-12 00:00:00,,2005-07-01,,-3.00082896861971,2008,3,1
120,135,BLANE,2011,0.10075,0.49851999999999996,-2.0,0.9,0.3,111.26416666666701,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,-0.229381023912333,1e-07,2.29381023912333,45.26458444778971,45.26458444778971,1e-06,1.03495856434,2219.45,2007,0.78904,2007-09-12 00:00:00,,2005-07-01,,-1.9324445141196698,2008,4,1
121,137,BLANE,2012,0.053770000000000005,0.55229,0.0,0.9,0.3,111.66970238095,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,0.0405535714283332,0.405535714283332,1e-07,27.967820564543,27.967820564543,1e-06,1.0452581614799998,2449.56,2007,0.78904,2007-09-12 00:00:00,,2005-07-01,,0.0,2008,5,1
122,139,BLANE,2013,0.045239999999999995,0.59753,0.0,0.9,0.3,108.6375,10.86375,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,-0.301416666666667,1e-07,3.0141666666666698,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,2007,0.78904,2007-09-12 00:00:00,,2005-07-01,,0.0,2008,6,1
123,140,BLANE,2014,0.036989999999999995,0.63452,,0.9,0.3,,,,,,,,,,,,,,,,,1.08005677216,2424.99,2007,0.78904,2007-09-12 00:00:00,,2005-07-01,,,2008,7,1
128,150,BRAGE,1993,1.0440399999999999,1.0440399999999999,2439.0,58.9,3.0,16.9716342,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,5.8806790334572,-0.4651603198946,1e-07,4.651603198946,-14.711945286693,1e-06,14.711945286693,0.63737796914,697.73,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,3826.6148472167797,1996,0,3
129,151,BRAGE,1994,5.35182,6.39586,335.0,58.9,3.0,15.8173152,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,3.0228480109489,-0.2461530870914,1e-07,2.461530870914,-9.215492296659,1e-06,9.215492296659,0.6418274807,674.41,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,521.947112072292,1996,1,3
130,152,BRAGE,1995,6.25192,12.647780000000001,419.0,58.9,3.0,17.016679699999997,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,3.7258577781722004,0.1131549669844,1.131549669844,1e-07,-5.981584400016001,1e-06,5.981584400016001,0.66338741206,819.75,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,631.6067992591089,1996,2,3
131,153,BRAGE,1996,6.3979099999999995,19.04569,525.0,58.9,3.0,20.668488399999998,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,2.8963858928739,0.460848522909,4.60848522909,1e-07,3.27850402802,3.27850402802,1e-06,0.6729053332899999,847.54,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,780.198898756153,1996,3,3
132,154,BRAGE,1997,5.86867,24.914360000000002,526.0,58.9,3.0,19.0925875,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,3.3746824653227003,-0.2932695111765,1e-07,2.932695111765,2.807339787169,2.807339787169,1e-06,0.6855188605600001,935.57,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,767.302010582628,1996,4,3
133,155,BRAGE,1998,5.54137,30.45573,496.0,58.9,3.0,12.715661500000001,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,4.1677934093024,-0.9401125413193,1e-07,9.401125413193,-7.725335295868,1e-06,7.725335295868,0.69929048414,1017.16,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,709.29036108648,1996,5,3
134,156,BRAGE,1999,3.7983599999999997,34.254090000000005,163.0,58.9,3.0,17.970077800000002,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,0.6854165880362,6.854165880362,1e-07,-5.479654644596,1e-06,5.479654644596,0.7072081202399999,997.97,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,230.48377886934298,1996,6,3
135,157,BRAGE,2000,2.63272,36.88681,252.0,58.9,3.0,28.495449199999996,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,1.3228101204117,13.228101204117,1e-07,10.681141671286,10.681141671286,1e-06,0.7340292758499999,1089.13,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,343.310557618,1996,7,3
136,158,BRAGE,2001,2.22885,39.11566,483.0,58.9,3.0,24.443891100000002,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,-0.6303663655795,1e-07,6.303663655795,13.778603428684,13.778603428684,1e-06,0.75789533722,1205.7,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,637.291161826736,1996,8,3
137,159,BRAGE,2002,2.14264,41.2583,217.0,58.9,3.0,25.0232558,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,0.0246185029823,0.24618502982299997,1e-07,7.170622578145,7.170622578145,1e-06,0.75298305701,1328.32,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,288.18709528695,1996,9,3
138,160,BRAGE,2003,1.8780299999999999,43.13633,212.0,58.9,3.0,28.8307031,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,0.40393025339550004,4.039302533955,1e-07,-2.018176092017,1e-06,2.018176092017,0.7550497453899999,1438.7,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,280.776202222937,1996,10,3
139,161,BRAGE,2004,1.58134,44.71767,461.0,58.9,3.0,38.265,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,1.0533518381575,10.533518381575,1e-07,14.819005945353,14.819005945353,1e-06,0.78327904719,1516.6,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,588.551425770713,1996,11,3
140,162,BRAGE,2005,1.4809999999999999,46.19867,182.0,58.9,3.0,54.5210895,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,1.7586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.8131569091399999,1546.51,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,223.819041508833,1996,12,3
141,163,BRAGE,2006,1.11297,47.311640000000004,323.0,58.9,3.0,65.1440625,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,1.0095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,378.72423830832605,1996,13,3
142,164,BRAGE,2007,1.1949,48.50654,894.0,58.9,3.0,72.38907840000002,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,0.596798389366799,5.96798389366799,1e-07,33.649612357186996,33.649612357186996,1e-06,0.90803283064,1689.14,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,984.545899480188,1996,14,3
143,165,BRAGE,2008,1.59727,50.103809999999996,547.0,58.9,3.0,97.2559728,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.3553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,571.423551712193,1996,15,3
144,166,BRAGE,2009,1.6764299999999999,51.78024,872.0,58.9,3.0,61.671264799999996,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,-3.7711874746623004,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.9833487352600001,1885.0,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,886.76577162571,1996,16,3
145,167,BRAGE,2010,1.5462,53.326440000000005,1036.0,58.9,3.0,79.49553359999999,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,1.7702299597529998,17.702299597529997,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,1036.2862704966699,1996,17,3
146,168,BRAGE,2011,1.13326,54.4597,683.0,58.9,3.0,111.26416666666701,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,-0.229381023912333,1e-07,2.29381023912333,45.26458444778971,45.26458444778971,1e-06,1.03495856434,2219.45,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,659.929801571866,1996,18,3
147,170,BRAGE,2012,0.78792,55.24762,696.0,58.9,3.0,111.66970238095,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,0.0405535714283332,0.405535714283332,1e-07,27.967820564543,27.967820564543,1e-06,1.0452581614799998,2449.56,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,665.8642100574659,1996,19,3
148,172,BRAGE,2013,0.5935600000000001,55.84118,749.0,58.9,3.0,108.6375,10.86375,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,-0.301416666666667,1e-07,3.0141666666666698,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,705.966059152182,1996,20,3
149,173,BRAGE,2014,0.47342,56.3146,,58.9,3.0,,,,,,,,,,,,,,,,,1.08005677216,2424.99,1993,58.235780000000005,1993-09-23 00:00:00,,1990-03-29,,,1996,21,3
154,183,COD,1977,0.00156,0.00156,188.0,2.9,0.0,13.92,5.27011904352,5.163477222399999,4.92117978638,5.39449929708,1.7003249492599999,1.36141894992,1.26824052096,1.0637549208,1.1265718392,0.10664182111999901,1.06641821119999,1e-07,-1.2438025356,1e-06,1.2438025356,0.26271777078999997,138.64,1977,2.87926,1977-12-26 00:00:00,1998-08-05 00:00:00,1973-05-04,1998-08-05,715.596814919213,1980,0,3
155,184,COD,1978,0.06772,0.06928,8.0,2.9,0.0,14.02,4.9369752760736,5.27011904352,5.163477222399999,4.92117978638,5.39449929708,1.7003249492599999,1.36141894992,1.26824052096,1.0637549208,-0.3331437674464,1e-07,3.331437674464,0.157954896935998,0.157954896935998,1e-06,0.27798832517,139.11,1977,2.87926,1977-12-26 00:00:00,1998-08-05 00:00:00,1973-05-04,1998-08-05,28.7781869800025,1980,1,3
156,185,COD,1979,0.28533000000000003,0.35461,16.0,2.9,0.0,31.61,9.9965101101928,4.9369752760736,5.27011904352,5.163477222399999,4.92117978638,5.39449929708,1.7003249492599999,1.36141894992,1.26824052096,5.0595348341192,50.595348341192,1e-07,48.330328877928,48.330328877928,1e-06,0.28829332251999995,136.04,1977,2.87926,1977-12-26 00:00:00,1998-08-05 00:00:00,1973-05-04,1998-08-05,55.4990308486594,1980,2,3
157,186,COD,1980,0.46503,0.8196399999999999,24.0,2.9,0.0,36.83,10.262071626214,9.9965101101928,4.9369752760736,5.27011904352,5.163477222399999,4.92117978638,5.39449929708,1.7003249492599999,1.36141894992,0.265561516021199,2.65561516021199,1e-07,49.91952582694,49.91952582694,1e-06,0.31537538189,136.77,1977,2.87926,1977-12-26 00:00:00,1998-08-05 00:00:00,1973-05-04,1998-08-05,76.09978894411921,1980,3,3
158,187,COD,1981,0.34235,1.1619899999999999,39.0,2.9,0.0,35.93,9.0751511771177,10.262071626214,9.9965101101928,4.9369752760736,5.27011904352,5.163477222399999,4.92117978638,5.39449929708,1.7003249492599999,-1.1869204490963,1e-07,11.869204490962998,41.381759010441,41.381759010441,1e-06,0.34808704605999996,139.91,1977,2.87926,1977-12-26 00:00:00,1998-08-05 00:00:00,1973-05-04,1998-08-05,112.040940452801,1980,4,3
159,188,COD,1982,0.3224,1.4843899999999999,23.0,2.9,0.0,32.97,7.8442633989637,9.0751511771177,10.262071626214,9.9965101101928,4.9369752760736,5.27011904352,5.163477222399999,4.92117978638,5.39449929708,-1.230887778154,1e-07,12.30887778154,-21.522467112291004,1e-06,21.522467112291004,0.38480464028000005,189.62,1977,2.87926,1977-12-26 00:00:00,1998-08-05 00:00:00,1973-05-04,1998-08-05,59.77058900138061,1980,5,3
160,189,COD,1983,0.28326,1.76765,2.0,2.9,0.0,29.55,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,9.9965101101928,4.9369752760736,5.27011904352,5.163477222399999,4.92117978638,-1.0325137001684999,1e-07,10.325137001684999,-34.503219274188,1e-06,34.503219274188,0.41323660706999993,207.3,1977,2.87926,1977-12-26 00:00:00,1998-08-05 00:00:00,1973-05-04,1998-08-05,4.83984227385066,1980,6,3
161,190,COD,1984,0.19132000000000002,1.95897,1.0,2.9,0.0,28.78,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,9.9965101101928,4.9369752760736,5.27011904352,5.163477222399999,-0.452062191576699,1e-07,4.5206219157669905,-27.154636698992,1e-06,27.154636698992,0.43686986038000003,240.9,1977,2.87926,1977-12-26 00:00:00,1998-08-05 00:00:00,1973-05-04,1998-08-05,2.28901119232665,1980,7,3
162,191,COD,1985,0.15345999999999999,2.11243,1.0,2.9,0.0,27.56,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,9.9965101101928,4.9369752760736,5.27011904352,-0.4790084737613,1e-07,4.790084737613,-19.635843655065,1e-06,19.635843655065,0.47093857886000007,301.98,1977,2.87926,1977-12-26 00:00:00,1998-08-05 00:00:00,1973-05-04,1998-08-05,2.12341915674162,1980,8,3
163,192,COD,1986,0.12582000000000002,2.23825,0.0,2.9,0.0,14.43,3.0228480109489,5.8806790334572,6.3596875072185,6.811749698795201,7.8442633989637,9.0751511771177,10.262071626214,9.9965101101928,4.9369752760736,-2.8578310225082997,1e-07,28.578310225082998,-37.889016878463,1e-06,37.889016878463,0.5041569204899999,351.2,1977,2.87926,1977-12-26 00:00:00,1998-08-05 00:00:00,1973-05-04,1998-08-05,0.0,1980,9,3
