"","name","year","year_prod","cum","investmentMillNOK","lon","lat","recoverable_oil","remaining_oil","oil_price_nom","oil_price_real","oil_price_real_l1","oil_price_real_l2","oil_price_real_l3","oil_price_real_l4","oil_price_real_l5","oil_price_real_l6","oil_price_real_l7","oil_price_real_l8","diff_oil_price","pos_price_diff","neg_price_diff","diff_oil_price_3yr","pos_diff_3yr","neg_diff_3yr","deflator","bond_index","init_year","tot.prod","producing_from","producing_to","approved_at","shutdown","investmentMillNOK_real"
"579","GUNGNE",1996,0,0,185,1.91707179494344,58.3096141408118,0,0,20.6684884,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,4.376890751127,4.376890751127,1e-07,3.113746327578,3.113746327578,1e-06,0.67290533329,847.54,1995,0,1996-04-21,NA,1995-08-29,NA,274.927230990263
"580","GUNGNE",1997,0,0,NA,1.91707179494344,58.3096141408118,0,0,19.0925875,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,-2.785315667182,1e-07,2.785315667182,2.666259939854,2.666259939854,1e-06,0.68551886056,935.57,1995,0,1996-04-21,NA,1995-08-29,NA,NA
"586","GUNGNE",1998,0,0,14,1.91707179494344,58.3096141408118,0,0,12.7156615,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,-8.928681947696,1e-07,8.928681947696,-7.337106863751,1e-06,7.337106863751,0.69929048414,1017.16,1995,0,1996-04-21,NA,1995-08-29,NA,20.0202924500216
"590","GUNGNE",1999,0,0,66,1.91707179494344,58.3096141408118,0,0,17.9700778,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,6.509717132017,6.509717132017,1e-07,-5.204280482861,1e-06,5.204280482861,0.70720812024,997.97,1995,0,1996-04-21,NA,1995-08-29,NA,93.3247202783843
"589","GUNGNE",2000,0,0,276,1.91707179494344,58.3096141408118,0,0,28.4954492,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,12.56333717852,12.56333717852,1e-07,10.144372362841,10.144372362841,1e-06,0.73402927585,1089.13,1995,0,1996-04-21,NA,1995-08-29,NA,376.006801200666
"582","GUNGNE",2001,0,0,100,1.91707179494344,58.3096141408118,0,0,24.4438911,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,-5.98687980578,1e-07,5.98687980578,13.086174504757,13.086174504757,1e-06,0.75789533722,1205.7,1995,0,1996-04-21,NA,1995-08-29,NA,131.94433992272
"583","GUNGNE",2002,0,0,1,1.91707179494344,58.3096141408118,0,0,25.0232558,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,0.233813265430001,0.233813265430001,1e-07,6.81027063817,6.81027063817,1e-06,0.75298305701,1328.32,1995,0,1996-04-21,NA,1995-08-29,NA,1.32805113035461
"588","GUNGNE",2003,0,0,12,1.91707179494344,58.3096141408118,0,0,28.8307031,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,3.836311721318,3.836311721318,1e-07,-1.916754819032,1e-06,1.916754819032,0.75504974539,1438.7,1995,0,1996-04-21,NA,1995-08-29,NA,15.8929925786568
"594","GUNGNE",2004,0,0,13,1.91707179494344,58.3096141408118,0,0,38.265,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,10.004167723079,10.004167723079,1e-07,14.074292709827,14.074292709827,1e-06,0.78327904719,1516.6,1995,0,1996-04-21,NA,1995-08-29,NA,16.59689486989
"595","GUNGNE",2005,0,0,324,1.91707179494344,58.3096141408118,0,0,54.5210895,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,16.702729551259,16.702729551259,1e-07,30.543208995656,30.543208995656,1e-06,0.81315690914,1546.51,1995,0,1996-04-21,NA,1995-08-29,NA,398.447084883857
"596","GUNGNE",2006,0,0,40,1.91707179494344,58.3096141408118,0,0,65.1440625,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,9.587788390156,9.587788390156,1e-07,36.294685664494,36.294685664494,1e-06,0.8528632903,1614.19,1995,0,1996-04-21,NA,1995-08-29,NA,46.9008344654273
"581","GUNGNE",2007,0,0,296,1.91707179494344,58.3096141408118,0,0,72.3890784,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,5.668069269744,5.668069269744,1e-07,31.958587211159,31.958587211159,1e-06,0.90803283064,1689.14,1995,0,1996-04-21,NA,1995-08-29,NA,325.979402959883
"587","GUNGNE",2008,0,0,43,1.91707179494344,58.3096141408118,0,0,97.2559728,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,22.369903904929,22.369903904929,1e-07,37.625761564829,37.625761564829,1e-06,0.95725840904,1573.98,1995,0,1996-04-21,NA,1995-08-29,NA,44.9199501345965
"591","GUNGNE",2009,0,0,298,1.91707179494344,58.3096141408118,0,0,61.6712648,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,-35.816704965067,1e-07,35.816704965067,-7.778731790394,1e-06,7.778731790394,0.98334873526,1885,1995,0,1996-04-21,NA,1995-08-29,NA,303.04610085374
"585","GUNGNE",2010,0,0,108,1.91707179494344,58.3096141408118,0,0,79.4955336,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,16.812689534739,16.812689534739,1e-07,3.36588847460101,3.36588847460101,1e-06,0.99972375346,2064.45,1995,0,1996-04-21,NA,1995-08-29,NA,108.02984287031
"593","GUNGNE",2011,0,0,1,1.91707179494344,58.3096141408118,0,0,111.264166666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,31.7686330666667,31.7686330666667,1e-07,12.7646176363387,12.7646176363387,1e-06,1.03495856434,2219.45,1995,0,1996-04-21,NA,1995-08-29,NA,0.966222257059834
"592","GUNGNE",2012,0,0,0,1.91707179494344,58.3096141408118,0,0,111.651666666667,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,0.387500000000003,0.387500000000003,1e-07,48.9688226014057,48.9688226014057,1e-06,1.04525816148,2449.56,1995,0,1996-04-21,NA,1995-08-29,NA,0
"584","GUNGNE",2013,0,0,0,1.91707179494344,58.3096141408118,0,0,108.6375,108.6375,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,-3.01416666666667,1e-07,3.01416666666667,29.1419664,29.1419664,1e-06,1.06095752096,2413.9,1995,0,1996-04-21,NA,1995-08-29,NA,0
"604","GYDA",1988,NA,NA,2636,3.08973251789626,56.8543531300868,36.5,0.9,14.9238417,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,-7.877876661437,1e-07,7.877876661437,-28.343206924529,1e-06,28.343206924529,0.59988955903,392.57,1988,35.7882,1990-06-21,NA,1987-06-02,NA,4394.14215553663
"598","GYDA",1989,NA,NA,2336,3.08973251789626,56.8543531300868,36.5,0.9,18.2261133,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,4.542602916535,4.542602916535,1e-07,3.341533915648,3.341533915648,1e-06,0.62060750447,447.98,1988,35.7882,1990-06-21,NA,1987-06-02,NA,3764.05374278377
"599","GYDA",1990,1.4965,1.4965,1234,3.08973251789626,56.8543531300868,36.5,0.9,23.7258203,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,7.532540048975,7.532540048975,1e-07,4.197266304073,4.197266304073,1e-06,0.61968307593,481,1988,35.7882,1990-06-21,NA,1987-06-02,NA,1991.34048989163
"603","GYDA",1991,3.12989,4.62639,327,3.08973251789626,56.8543531300868,36.5,0.9,20.0033852,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,-7.558063924941,1e-07,7.558063924941,4.517079040569,4.517079040569,1e-06,0.62105428404,568.73,1988,35.7882,1990-06-21,NA,1987-06-02,NA,526.524022784036
"613","GYDA",1992,3.58715,8.21354,264,3.08973251789626,56.8543531300868,36.5,0.9,19.3208366,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,-1.996706471,1e-07,1.996706471,-2.022230346966,1e-06,2.022230346966,0.62557077626,620.59,1988,35.7882,1990-06-21,NA,1987-06-02,NA,422.01459853725
"600","GYDA",1993,3.70816,11.9217,316,3.08973251789626,56.8543531300868,36.5,0.9,16.9716342,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,-4.417841873697,1e-07,4.417841873697,-13.972612269638,1e-06,13.972612269638,0.63737796914,697.73,1988,35.7882,1990-06-21,NA,1987-06-02,NA,495.78117741718
"597","GYDA",1994,3.80836,15.73006,310,3.08973251789626,56.8543531300868,36.5,0.9,15.8173152,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,-2.337829279458,1e-07,2.337829279458,-8.752377624155,1e-06,8.752377624155,0.6418274807,674.41,1988,35.7882,1990-06-21,NA,1987-06-02,NA,482.995835051972
"617","GYDA",1995,3.44758,19.17764,190,3.08973251789626,56.8543531300868,36.5,0.9,17.0166797,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,1.074684855909,1.074684855909,1e-07,-5.680986297246,1e-06,5.680986297246,0.66338741206,819.75,1988,35.7882,1990-06-21,NA,1987-06-02,NA,286.408811119882
"614","GYDA",1996,3.12473,22.30237,226,3.08973251789626,56.8543531300868,36.5,0.9,20.6684884,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,4.376890751127,4.376890751127,1e-07,3.113746327578,3.113746327578,1e-06,0.67290533329,847.54,1988,35.7882,1990-06-21,NA,1987-06-02,NA,335.857049750268
"615","GYDA",1997,2.50518,24.80755,191,3.08973251789626,56.8543531300868,36.5,0.9,19.0925875,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,-2.785315667182,1e-07,2.785315667182,2.666259939854,2.666259939854,1e-06,0.68551886056,935.57,1988,35.7882,1990-06-21,NA,1987-06-02,NA,278.621072283806
"621","GYDA",1998,1.7399,26.54745,293,3.08973251789626,56.8543531300868,36.5,0.9,12.7156615,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,-8.928681947696,1e-07,8.928681947696,-7.337106863751,1e-06,7.337106863751,0.69929048414,1017.16,1988,35.7882,1990-06-21,NA,1987-06-02,NA,418.996120561167
"622","GYDA",1999,1.50186,28.04931,20,3.08973251789626,56.8543531300868,36.5,0.9,17.9700778,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,6.509717132017,6.509717132017,1e-07,-5.204280482861,1e-06,5.204280482861,0.70720812024,997.97,1988,35.7882,1990-06-21,NA,1987-06-02,NA,28.2802182661771
"618","GYDA",2000,1.11558,29.16489,24,3.08973251789626,56.8543531300868,36.5,0.9,28.4954492,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,12.56333717852,12.56333717852,1e-07,10.144372362841,10.144372362841,1e-06,0.73402927585,1089.13,1988,35.7882,1990-06-21,NA,1987-06-02,NA,32.6962435826666
"609","GYDA",2001,1.1159,30.28079,234,3.08973251789626,56.8543531300868,36.5,0.9,24.4438911,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,-5.98687980578,1e-07,5.98687980578,13.086174504757,13.086174504757,1e-06,0.75789533722,1205.7,1988,35.7882,1990-06-21,NA,1987-06-02,NA,308.749755419164
"610","GYDA",2002,0.69826,30.97905,100,3.08973251789626,56.8543531300868,36.5,0.9,25.0232558,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,0.233813265430001,0.233813265430001,1e-07,6.81027063817,6.81027063817,1e-06,0.75298305701,1328.32,1988,35.7882,1990-06-21,NA,1987-06-02,NA,132.805113035461
"611","GYDA",2003,0.64965,31.6287,120,3.08973251789626,56.8543531300868,36.5,0.9,28.8307031,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,3.836311721318,3.836311721318,1e-07,-1.916754819032,1e-06,1.916754819032,0.75504974539,1438.7,1988,35.7882,1990-06-21,NA,1987-06-02,NA,158.929925786568
"612","GYDA",2004,0.52397,32.15267,336,3.08973251789626,56.8543531300868,36.5,0.9,38.265,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,10.004167723079,10.004167723079,1e-07,14.074292709827,14.074292709827,1e-06,0.78327904719,1516.6,1988,35.7882,1990-06-21,NA,1987-06-02,NA,428.965898175617
"620","GYDA",2005,0.74469,32.89736,360,3.08973251789626,56.8543531300868,36.5,0.9,54.5210895,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,16.702729551259,16.702729551259,1e-07,30.543208995656,30.543208995656,1e-06,0.81315690914,1546.51,1988,35.7882,1990-06-21,NA,1987-06-02,NA,442.718983204285
"601","GYDA",2006,0.65015,33.54751,302,3.08973251789626,56.8543531300868,36.5,0.9,65.1440625,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,9.587788390156,9.587788390156,1e-07,36.294685664494,36.294685664494,1e-06,0.8528632903,1614.19,1988,35.7882,1990-06-21,NA,1987-06-02,NA,354.101300213976
"602","GYDA",2007,0.5208,34.06831,484,3.08973251789626,56.8543531300868,36.5,0.9,72.3890784,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,5.668069269744,5.668069269744,1e-07,31.958587211159,31.958587211159,1e-06,0.90803283064,1689.14,1988,35.7882,1990-06-21,NA,1987-06-02,NA,533.020375110079
"607","GYDA",2008,0.62258,34.69089,561,3.08973251789626,56.8543531300868,36.5,0.9,97.2559728,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,22.369903904929,22.369903904929,1e-07,37.625761564829,37.625761564829,1e-06,0.95725840904,1573.98,1988,35.7882,1990-06-21,NA,1987-06-02,NA,586.048651756015
"608","GYDA",2009,0.38392,35.07481,298,3.08973251789626,56.8543531300868,36.5,0.9,61.6712648,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,-35.816704965067,1e-07,35.816704965067,-7.778731790394,1e-06,7.778731790394,0.98334873526,1885,1988,35.7882,1990-06-21,NA,1987-06-02,NA,303.04610085374
"605","GYDA",2010,0.22378,35.29859,623,3.08973251789626,56.8543531300868,36.5,0.9,79.4955336,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,16.812689534739,16.812689534739,1e-07,3.36588847460101,3.36588847460101,1e-06,0.99972375346,2064.45,1988,35.7882,1990-06-21,NA,1987-06-02,NA,623.172149150027
"606","GYDA",2011,0.23364,35.53223,650,3.08973251789626,56.8543531300868,36.5,0.9,111.264166666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,31.7686330666667,31.7686330666667,1e-07,12.7646176363387,12.7646176363387,1e-06,1.03495856434,2219.45,1988,35.7882,1990-06-21,NA,1987-06-02,NA,628.044467088892
"616","GYDA",2012,0.14402,35.67625,0,3.08973251789626,56.8543531300868,36.5,0.9,111.651666666667,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,0.387500000000003,0.387500000000003,1e-07,48.9688226014057,48.9688226014057,1e-06,1.04525816148,2449.56,1988,35.7882,1990-06-21,NA,1987-06-02,NA,0
"619","GYDA",2013,0.11195,35.7882,0,3.08973251789626,56.8543531300868,36.5,0.9,108.6375,108.6375,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,-3.01416666666667,1e-07,3.01416666666667,29.1419664,29.1419664,1e-06,1.06095752096,2413.9,1988,35.7882,1990-06-21,NA,1987-06-02,NA,0
"635","HEIDRUN",1986,NA,NA,0,7.30697961751645,65.3294441575204,182.1,40.1,14.43,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,-27.142137923642,1e-07,27.142137923642,-35.984945009234,1e-06,35.984945009234,0.50415692049,351.2,1986,145.17618,1995-10-18,NA,1991-05-14,NA,0
"637","HEIDRUN",1987,NA,NA,217,7.30697961751645,65.3294441575204,182.1,40.1,18.4350394,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,6.67680766055,6.67680766055,1e-07,-25.014694434389,1e-06,25.014694434389,0.55329170384,357.67,1986,145.17618,1995-10-18,NA,1991-05-14,NA,392.198181346221
"638","HEIDRUN",1988,NA,NA,50,7.30697961751645,65.3294441575204,182.1,40.1,14.9238417,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,-7.877876661437,1e-07,7.877876661437,-28.343206924529,1e-06,28.343206924529,0.59988955903,392.57,1986,145.17618,1995-10-18,NA,1991-05-14,NA,83.348675180892
"648","HEIDRUN",1989,NA,NA,55,7.30697961751645,65.3294441575204,182.1,40.1,18.2261133,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,4.542602916535,4.542602916535,1e-07,3.341533915648,3.341533915648,1e-06,0.62060750447,447.98,1986,145.17618,1995-10-18,NA,1991-05-14,NA,88.6228406905426
"640","HEIDRUN",1990,NA,NA,126,7.30697961751645,65.3294441575204,182.1,40.1,23.7258203,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,7.532540048975,7.532540048975,1e-07,4.197266304073,4.197266304073,1e-06,0.61968307593,481,1986,145.17618,1995-10-18,NA,1991-05-14,NA,203.329742079697
"630","HEIDRUN",1991,NA,NA,836,7.30697961751645,65.3294441575204,182.1,40.1,20.0033852,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,-7.558063924941,1e-07,7.558063924941,4.517079040569,4.517079040569,1e-06,0.62105428404,568.73,1986,145.17618,1995-10-18,NA,1991-05-14,NA,1346.09811329497
